SMILES,Step,NumChild,NumOKChild,AcceptRatio,num_connect,num_vinyl,num_ethynyl
[H][H],0,3,2,0.6666666666666666,0,0,0
C=C,1,4,3,0.75,0,1,0
c1ccccc1,4,7,1,0.14285714285714285,1,3,0
C=Cc1ccccc1,5,30,3,0.1,1,4,0
C=CC=Cc1ccccc1,6,47,4,0.0851063829787234,1,5,0
C=CC(C=C)=Cc1ccccc1,7,41,3,0.07317073170731707,1,6,0
C=CC(C=C)=C(c1ccccc1)c1ccccc1,11,38,1,0.02631578947368421,2,9,0
C=CC=CC(C=C)=C(c1ccccc1)c1ccccc1,12,73,2,0.0273972602739726,2,10,0
C=c1ccc(=C(c2ccccc2)c2ccccc2)cc1,13,47,1,0.02127659574468085,3,10,0
C=CC=c1ccc(=C(c2ccccc2)c2ccccc2)cc1,14,65,2,0.03076923076923077,3,11,0
C=CC(C=C)=c1ccc(=C(c2ccccc2)c2ccccc2)cc1,15,58,1,0.017241379310344827,3,12,0
C=CC=CC(C=C)=c1ccc(=C(c2ccccc2)c2ccccc2)cc1,16,101,3,0.0297029702970297,3,13,0
C=CC(C=CC=Cc1ccccc1)=c1ccc(=C(c2ccccc2)c2ccccc2)cc1,20,151,3,0.019867549668874173,4,16,0
C=CC(C=CC=C(c1ccccc1)c1ccccc1)=c1ccc(=C(c2ccccc2)c2ccccc2)cc1,24,140,1,0.007142857142857143,5,19,0
c1ccc(C(c2ccccc2)=c2ccc(=c3ccc(=C(c4ccccc4)c4ccccc4)cc3)cc2)cc1,25,53,0,0.0,6,19,0
