SMILES,Step,NumChild,NumOKChild,AcceptRatio,num_connect,num_vinyl,num_ethynyl
[H][H],0,3,3,1.0,0,0,0
c1ccccc1,4,7,1,0.14285714285714285,1,3,0
C#Cc1ccccc1,5,22,3,0.13636363636363635,1,3,1
C=CC#Cc1ccccc1,6,29,4,0.13793103448275862,1,4,1
C=CC(=C)C#Cc1ccccc1,7,38,4,0.10526315789473684,1,5,1
C#Cc1ccc(C#CC(=C)C=C)cc1,8,38,5,0.13157894736842105,1,5,2
C#Cc1ccc(C#Cc2ccccc2)cc1,10,41,3,0.07317073170731707,2,6,2
C#Cc1ccc(C#Cc2ccc(C#C)cc2)cc1,11,22,2,0.09090909090909091,2,6,3
C#Cc1ccc(C#Cc2ccc(C#Cc3ccccc3)cc2)cc1,15,64,3,0.046875,3,9,3
C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#C)cc3)cc2)cc1,16,35,2,0.05714285714285714,3,9,4
C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#CC=C)cc3)cc2)cc1,17,75,5,0.06666666666666667,3,10,4
C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#CC=CC=C)cc3)cc2)cc1,18,100,6,0.06,3,11,4
C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#CC=CC=CC=C)cc3)cc2)cc1,19,129,4,0.031007751937984496,3,12,4
C=CC#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#CC=CC=CC=C)cc3)cc2)cc1,20,145,5,0.034482758620689655,3,13,4
C=CC=CC#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#CC=CC=CC=C)cc3)cc2)cc1,21,180,6,0.03333333333333333,3,14,4
C=CC=CC#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccccc4)cc3)cc2)cc1,22,133,5,0.03759398496240601,4,14,4
C=CC=C(C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccccc4)cc3)cc2)cc1)C=C,23,149,3,0.020134228187919462,4,15,4
C#CC=CC=C(C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccccc4)cc3)cc2)cc1)C=C,24,166,4,0.024096385542168676,4,15,5
C#CC=CC=C(C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#C)cc4)cc3)cc2)cc1)C=C,25,166,5,0.030120481927710843,4,15,6
C#CC=CC=C(C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc(C#Cc5ccccc5)cc4)cc3)cc2)cc1)C=C,29,207,2,0.00966183574879227,5,18,6
C=CC1=CC=CC#Cc2ccc(cc2)C#Cc2ccc(cc2)C#Cc2ccc(cc2)C#Cc2ccc(cc2)C#Cc2ccc(cc2)C#C1,30,170,1,0.0058823529411764705,6,18,6
C1#Cc2ccc(cc2)C#Cc2ccc(cc2)C#Cc2ccc(cc2)C#Cc2ccc(cc2)C#Cc2ccc(cc2)C#Cc2ccc1cc2,31,15,0,0.0,7,18,6
