[7.510185241699219e-05]Start running EvoMol from [H][H]...
[0.012926578521728516] Updated in round 1! max:(0.018867924528301886, 'C=C'), min:(-99999, '')
[0.013762474060058594] Updated in round 2! max:(0.03773584905660377, 'C=CC=C'), min:(-99999, '')
[0.01592397689819336] Updated in round 3! max:(0.05660377358490566, 'C=CC=CC=C'), min:(-99999, '')
[0.01950383186340332] Updated in round 4! max:(0.07547169811320754, 'c1ccccc1'), min:(-99999, '')
[0.024718761444091797] Updated in round 5! max:(0.09433962264150944, 'C=c1ccccc1=C'), min:(-99999, '')
[0.02858281135559082] Updated in round 6! max:(0.11320754716981132, 'C=Cc1cccc(=C)c1=C'), min:(-99999, '')
[0.03824496269226074] Updated in round 7! max:(0.1320754716981132, 'C=CC=Cc1cccc(=C)c1=C'), min:(-99999, '')
[0.04824995994567871] Updated in round 8! max:(0.1509433962264151, 'C=CC=Cc1cccc(=C)c1=CC=C'), min:(-99999, '')
[0.056810855865478516] Updated in round 9! max:(0.16981132075471697, 'C=CC=CC=c1c(C=CC=C)cccc1=C'), min:(-99999, '')
[0.06758809089660645] Updated in round 10! max:(0.16981132075471697, 'C=CC=CC=c1c(C=CC=C)cccc1=C'), min:(-99999, '')
[0.06954026222229004] Updated in round 11! max:(0.16981132075471697, 'C=CC=CC=c1c(C=CC=C)cccc1=C'), min:(-99999, '')
[0.07210183143615723] Updated in round 12! max:(0.18867924528301888, 'C=CC=CC=Cc1cccc(=C)c1=CC=CC=C'), min:(-99999, '')
[0.08658552169799805] Updated in round 13! max:(0.18867924528301888, 'C=CC=CC=Cc1cccc(=C)c1=CC=CC=C'), min:(-99999, '')
[0.08918261528015137] Updated in round 14! max:(0.18867924528301888, 'C=CC=CC=Cc1cccc(=C)c1=CC=CC=C'), min:(-99999, '')
[0.09232163429260254] Updated in round 15! max:(0.18867924528301888, 'C=CC=CC=Cc1cccc(=C)c1=CC=CC=C'), min:(-99999, '')
[0.09852004051208496] Updated in round 16! max:(0.20754716981132076, 'C=CC=CC=c1c(C=CC=CC(=C)C=C)cccc1=C'), min:(-99999, '')
[0.11748743057250977] Updated in round 17! max:(0.22641509433962265, 'C=CC=CC=c1c(C=CC=CC(=C)C(=C)C=C)cccc1=C'), min:(-99999, '')
[0.13808560371398926] Updated in round 18! max:(0.22641509433962265, 'C=CC=CC=c1c(C=CC=CC(=C)C(=C)C=C)cccc1=C'), min:(-99999, '')
[0.1410388946533203] Updated in round 19! max:(0.22641509433962265, 'C=CC=CC=c1c(C=CC=CC(=C)C(=C)C=C)cccc1=C'), min:(-99999, '')
[0.14404296875] Updated in round 20! max:(0.22641509433962265, 'C=CC=CC=c1c(C=CC=CC(=C)C(=C)C=C)cccc1=C'), min:(-99999, '')
[0.14699959754943848] Updated in round 21! max:(0.22641509433962265, 'C=CC=CC=c1c(C=CC=CC(=C)C(=C)C=C)cccc1=C'), min:(-99999, '')
[0.15019893646240234] Updated in round 22! max:(0.24528301886792453, 'C=CC(=C)C(=C)C=CC=Cc1cccc2cc(C=C)ccc12'), min:(-99999, '')
[0.17067384719848633] Updated in round 23! max:(0.24528301886792453, 'C=CC(=C)C(=C)C=CC=Cc1cccc2cc(C=C)ccc12'), min:(-99999, '')
[0.17446136474609375] Updated in round 24! max:(0.2641509433962264, 'C=CC=C(C=C)C(=C)C=CC=Cc1cccc2cc(C=C)ccc12'), min:(-99999, '')
[0.20159006118774414] Updated in round 25! max:(0.2641509433962264, 'C=CC=C(C=C)C(=C)C=CC=Cc1cccc2cc(C=C)ccc12'), min:(-99999, '')
